"year","month","flow","port","region","volumen_10k_m3","volume_MCF","value_US","avgPrice_US_MMBTU"
1992,"June","Exports","Fort Frances","East",13111.1,462834.441312857,1224800.07,2.62
1992,"June","Exports","Highwater","East",16536.8,583764.94642726,1936373.17,3.29
1992,"June","Exports","Huntingdon","West",526754.8,18594951.115228,25276389.24,1.32
1992,"June","Exports","Iroquois","East",338443.9,11947395.2126248,27758678.29,2.3
1992,"June","Exports","Kingsgate","West",1051007.9,37101589.8141193,66378290.31,1.75
1992,"June","Exports","Monchy","MidWest",947348.8,33442323.876441,50211714.32,1.47
1992,"June","Exports","Niagara Falls","East",579618,20461072.923315,48786221.32,2.36
1992,"June","Exports","Philipsburg","East",11764.9,415312.286429181,1338166.65,3.2
1992,"June","Exports","Reagan Field","MidWest",5,176.504809403047,291.84,1.32
1992,"June","Exports","Sprague","MidWest",65,2294.56252223961,23159.66,10.01
1992,"June","Exports","St Clair","MidWest",41365.8,1460252.52896091,2306842.92,1.58
1992,"June","Imports","Coutts","MidWest",20,706.019237612186,1170.91,1.66
1992,"June","Imports","Iroquois","East",3785,133614.140718106,256519.77,1.9
1992,"June","Imports","Niagara Falls","East",140681.3,4966185.20861456,8895235.03,1.78
1992,"June","Imports","Ojibway (Windsor)","MidWest",88532,3125264.7572141,5777788.75,1.83
1992,"June","Imports","Sarnia","MidWest",2381.2,84058.6504301069,146204.52,1.72
1992,"June","Imports","St Clair","MidWest",41327.9,1458914.62250563,2755431.32,1.87
1992,"July","Exports","Aden","MidWest",3425.9,120937.565306779,203259.59,1.58
1992,"July","Exports","Cardston","MidWest",28456.7,1004548.88194794,971565.89,0.95
1992,"July","Exports","Cornwall","East",20426.4,721071.567758078,2396892.37,3.29
1992,"July","Exports","Emerson","MidWest",847472.6,29916597.9474609,54392279.43,1.8
1992,"July","Exports","Highwater","East",17959.4,633984.094798615,2046117.61,3.19
1992,"July","Exports","Huntingdon","West",528271.3,18648485.0239199,24217631.35,1.25
1992,"July","Exports","Iroquois","East",353748.6,12487665.8439189,28387401.36,2.25
1992,"July","Exports","Kingsgate","West",1126156.7,39754414.7382928,72004583.2,1.78
1992,"July","Exports","Monchy","MidWest",997312.4,35206087.015459,48554850.62,1.35
1992,"July","Exports","Niagara Falls","East",600678.7,21204535.891194,46750148.86,2.18
1992,"July","Exports","Ojibway (Windsor)","MidWest",638.7,22546.7243531452,42845.37,1.88
1992,"July","Exports","Philipsburg","East",11959.7,422188.913803523,1374215.43,3.22
1992,"July","Exports","Reagan Field","MidWest",269.9,9527.72961157646,17008.09,1.42
1992,"July","Exports","Sarnia","MidWest",27760.6,979975.882382843,1760401.94,1.78
1992,"July","Exports","Sprague","MidWest",13604.6,480255.466000938,1207178.89,2.49
1992,"July","Exports","St Clair","MidWest",97961.3,3458128.11707493,5087722.8,1.47
1992,"July","Imports","Coutts","MidWest",17.6,621.296929098724,1044.37,1.68
1992,"July","Imports","Iroquois","East",4186,147769.826432231,261215.81,1.75
1992,"July","Imports","Niagara Falls","East",116482.1,4111930.17187332,7195877.12,1.75
1992,"July","Imports","Ojibway (Windsor)","MidWest",66416.1,2344552.21435874,4376077.59,1.86
1992,"July","Imports","Sarnia","MidWest",43730.8,1543739.30380855,2028852.62,1.31
1992,"July","Imports","St Clair","MidWest",37995.3,1341270.63694232,2285613.55,1.68
1992,"August","Exports","Aden","MidWest",12704.5,448481.070212201,599662.43,1.33
1992,"August","Exports","Cardston","MidWest",26442,933428.034047072,934857.61,0.96
1992,"August","Exports","Cornwall","East",19725.3,696322.063383583,2363642.39,3.35
1992,"August","Exports","Emerson","MidWest",890139,31422762.9074437,64904279.51,2.04
1992,"August","Exports","Highwater","East",18833.7,664847.725770832,2191592.55,3.25
1992,"August","Exports","Huntingdon","West",587349.22,20733992.4258256,29478546.65,1.37
1992,"August","Exports","Iroquois","East",342097.8,12076381.3972403,28163883.26,2.31
1992,"August","Exports","Kingsgate","West",1161275.1,40994128.0380008,76116645.14,1.82
1992,"August","Exports","Monchy","MidWest",1003270.6,35416417.206536,59775240.32,1.65
1992,"August","Exports","Niagara Falls","East",556104.6,19631027.2862315,48443301.62,2.43
1992,"August","Exports","Philipsburg","East",8079.8,285224.711802947,1190016.5,4.11
1992,"August","Exports","Reagan Field","MidWest",295.7,10438.4944280962,15652.49,1.19
1992,"August","Exports","Sprague","MidWest",13943,492201.311501336,1221067.88,2.45
1992,"August","Exports","St Clair","MidWest",106576.1,3762238.84348401,5455244.72,1.43
1992,"August","Imports","Coutts","MidWest",20.8,734.260007116674,1267.62,1.72
1992,"August","Imports","Iroquois","East",4889,172586.402634299,379525.81,2.16
1992,"August","Imports","Niagara Falls","East",68834.5,2429924.0605708,4932743.85,2
1992,"August","Imports","Ojibway (Windsor)","MidWest",81614.9,2881084.47378974,6194294.9,2.14
1992,"August","Imports","Sarnia","MidWest",40700.9,1436780.91940649,1869436.92,1.28
1992,"August","Imports","St Clair","MidWest",29888.5,1055092.79916859,1980220.68,1.85
1992,"September","Exports","Aden","MidWest",6689.9,236159.904885088,310122.22,1.26
1992,"September","Exports","Cardston","MidWest",27643.5,975842.139746624,981155.36,0.99
1992,"September","Exports","Cornwall","East",25345.7,894727.58953736,2754694.71,3.03
1992,"September","Exports","Emerson","MidWest",844893.8,29825563.8269632,64900326.14,2.14
1992,"September","Exports","Highwater","East",19232.5,678925.749368819,2156051.94,3.13
1992,"September","Exports","Huntingdon","West",549314.6,19391333.7550622,28141141.87,1.4
1992,"September","Exports","Iroquois","East",355181.6,12538252.1222938,29099363.43,2.29
1992,"September","Exports","Kingsgate","West",1094274.7,38628949.4716152,75301129.4,1.91
1992,"September","Exports","Monchy","MidWest",1010299.5,35664544.1374987,65310180.61,1.78
1992,"September","Exports","Niagara Falls","East",520071.9,18359038.3170761,46170217.17,2.48
1992,"September","Exports","Philipsburg","East",8662.1,305780.461906026,1241114.74,4
1992,"September","Exports","Reagan Field","MidWest",365,12884.8510864224,18823.08,1.16
1992,"September","Exports","Sarnia","MidWest",5456.9,192633.818886297,484601.6,2.48
1992,"September","Exports","Sprague","MidWest",12918.6,456039.00615084,1186603.33,2.56
1992,"September","Exports","St Clair","MidWest",88220.8,3114279.09787686,5100647.02,1.61
1992,"September","Imports","Coutts","MidWest",9.7,342.41933024191,574.43,1.66
1992,"September","Imports","Iroquois","East",4929,173998.441109523,389896.33,2.22
1992,"September","Imports","Niagara Falls","East",154324.1,5447789.17135934,11985135.7,2.17
1992,"September","Imports","Ojibway (Windsor)","MidWest",84653.8,2988360.56684873,6640973.67,2.22
1992,"September","Imports","Sarnia","MidWest",41027.2,1448299.62326813,1892720.34,1.29
1992,"September","Imports","St Clair","MidWest",32170.2,1135639.00389158,1905064.52,1.65
1992,"October","Exports","Aden","MidWest",14996,529373.224361617,649898.34,1.22
1992,"October","Exports","Cardston","MidWest",36730.3,1296614.92016334,1337620.15,1.02
1992,"October","Exports","Cornwall","East",26541.6,936944.00985038,2829099.66,2.97
1992,"October","Exports","Emerson","MidWest",877612.5,30980565.4084462,79512818.53,2.52
1992,"October","Exports","Highwater","East",21691.7,765737.874825613,2395831.07,3.07
1992,"October","Exports","Huntingdon","West",613229.6,21647594.7336613,33210571.57,1.48
1992,"October","Exports","Iroquois","East",446903.5,15776123.4178109,40498180.51,2.54
1992,"October","Exports","Kingsgate","West",1035696.7,36561089.7265729,68986404.27,1.86
1992,"October","Exports","Monchy","MidWest",1020055.9,36008954.4419906,79100139.01,2.14
1992,"October","Exports","Niagara Falls","East",599254.4,21154256.7311874,55532863.05,2.58
1992,"October","Exports","Philipsburg","East",17811.5,628763.082536473,1852743.03,2.9
1992,"October","Exports","Reagan Field","MidWest",358.3,12648.3346418223,17075.11,1.07
1992,"October","Exports","Sarnia","MidWest",1416.4,50000.282407695,106448.16,2.13
1992,"October","Exports","Sprague","MidWest",16552.2,584308.581240222,1343201.31,2.26
1992,"October","Exports","St Clair","MidWest",169219.5,5973611.11895577,11852342.76,1.97
1992,"October","Imports","Iroquois","East",5423,191437.116278544,501121.03,2.59
1992,"October","Imports","Niagara Falls","East",80037.9,2825414.85690402,7628617.71,2.65
1992,"October","Imports","Ojibway (Windsor)","MidWest",95909.3,3385690.54329592,8939251.89,2.64
1992,"October","Imports","Sarnia","MidWest",44715.4,1578496.6308762,2501667.89,1.56
1992,"October","Imports","St Clair","MidWest",37549.7,1325540.52832832,2250240.73,1.66
1992,"November","Exports","Aden","MidWest",23734.9,837864.800140074,975378.56,1.17
1992,"November","Exports","Cardston","MidWest",31944.2,1127660.98650656,1281090.85,1.12
1992,"November","Exports","Cornwall","East",35582.5,1256096.47611678,4415225.5,3.46
1992,"November","Exports","Emerson","MidWest",863828.6,30493980.4799801,70027368.62,2.26
1992,"November","Exports","Highwater","East",26432.8,933103.26519777,2657629.83,2.8
1992,"November","Exports","Huntingdon","West",692495.7,24445764.3081859,42340025.9,1.67
1992,"November","Exports","Iroquois","East",545951.7,19272620.1503539,56291527.41,2.88
1992,"November","Exports","Kingsgate","West",1243747.4,43905479.556507,84718624.57,1.9
1992,"November","Exports","Monchy","MidWest",1147449.2,40506060.4691357,73226691.44,1.77
1992,"November","Exports","Niagara Falls","East",601893.3,21247412.4394942,60281163.04,2.79
1992,"November","Exports","Ojibway (Windsor)","MidWest",17079,602905.127958927,1079876.34,1.79
1992,"November","Exports","Philipsburg","East",19288.3,680895.543041757,1948996.81,2.81
1992,"November","Exports","Reagan Field","MidWest",361.2,12750.7074312761,17951.67,1.12
1992,"November","Exports","Sarnia","MidWest",4249.2,150000.847223085,224853.31,1.48
1992,"November","Exports","Sprague","MidWest",18741.8,661603.567374004,1642898.54,2.44
1992,"November","Exports","St Clair","MidWest",10641,375637.535371564,809417.92,2.12
1992,"November","Imports","Emerson","MidWest",0.1,3.53009618806093,587218.84,163557.04
1992,"November","Imports","Iroquois","East",14633,516558.975198956,1421254.61,2.7
1992,"November","Imports","Niagara Falls","East",556.4,19641.455190371,49103.28,2.46
1992,"November","Imports","Ojibway (Windsor)","MidWest",28048.2,990128.439019706,2341636.96,2.35
1992,"November","Imports","Sarnia","MidWest",7429,262250.845811047,655627.15,2.46
1992,"November","Imports","St Clair","MidWest",36055.5,1272793.83108631,2836010.79,2.19
1992,"December","Exports","Aden","MidWest",23742.3,838126.027257991,999805.48,1.2
1992,"December","Exports","Cardston","MidWest",34950.6,1233789.79830442,1681703.49,1.35
1992,"December","Exports","Cornwall","East",45635,1610959.39542161,4009724.52,2.45
1992,"December","Exports","Emerson","MidWest",934066.1,32973431.7900694,73000803.06,2.18
1992,"December","Exports","Highwater","East",29816.2,1052540.53962462,2777563.07,2.6
1992,"December","Exports","Huntingdon","West",674633.7,23815218.5270744,41592641.15,1.68
1992,"December","Exports","Iroquois","East",602183.4,21257653.2485357,61607670.8,2.85
1992,"December","Exports","Kingsgate","West",1335649.11,47149698.3179798,94302382.2,1.96
1992,"December","Exports","Monchy","MidWest",1208082.2,42646463.6908427,74736681.84,1.71
1992,"December","Exports","Niagara Falls","East",692272.2,24437874.5432056,67444014.26,2.72
1992,"December","Exports","Ojibway (Windsor)","MidWest",18925.5,668088.354071472,1167703.81,1.7
1992,"December","Exports","Philipsburg","East",24827.7,876441.691283204,2282001.1,2.56
1992,"December","Exports","Reagan Field","MidWest",373.7,13191.9694547837,17423.2,1.05
1992,"December","Exports","Sprague","MidWest",21152,746685.945698648,1997911.67,2.63
1992,"December","Exports","St Clair","MidWest",10623,375002.118057713,703127.14,1.88
1992,"December","Imports","Cardston","MidWest",1369.9,48358.7876802467,100670.24,2.06
1992,"December","Imports","Emerson","MidWest",20488.4,723260.227394676,2618441.26,3.56
1992,"December","Imports","Huntingdon","West",1211.2,42756.525029794,126499.87,2.85
1992,"December","Imports","Iroquois","East",22772.4,803887.624329988,2120928.27,2.59
1992,"December","Imports","Ojibway (Windsor)","MidWest",52436.2,1851048.29736401,3673603.23,1.96
1992,"December","Imports","Rainy River","East",19131.5,675360.352218877,1659269.74,2.42
1992,"December","Imports","Sarnia","MidWest",3774,133225.83013742,333064.73,2.46
1992,"December","Imports","St Clair","MidWest",78398.1,2767528.3396122,5440646.12,1.97
1992,"December","Imports","Windsor (Ojibway)","East",16979.6,599396.212347994,1467997.04,2.43
1993,"January","Exports","Aden","MidWest",23280.7,821831.103253901,942404.6,1.16
1993,"January","Exports","Cardston","MidWest",40570.9,1432191.79436201,2299341.73,1.58
1993,"January","Exports","Cornwall","East",42886.6,1513938.23178894,3808505.05,2.48
1993,"January","Exports","Emerson","MidWest",907832.1,32047346.3560935,67411587.98,2.07
1993,"January","Exports","Highwater","East",27610.8,974687.798293128,2590671.35,2.62
1993,"January","Exports","Huntingdon","West",650843.26,22975393.1115115,41110971.52,1.73
1993,"January","Exports","Iroquois","East",568734.9,20076889.0250722,55365321.76,2.71
1993,"January","Exports","Kingsgate","West",1337894.72,47228970.5109885,94582968.17,1.95
1993,"January","Exports","Monchy","MidWest",1126766.1,39775927.1444628,69569012.48,1.71
1993,"January","Exports","Niagara Falls","East",596565.2,21059325.3844981,56961463.33,2.66
1993,"January","Exports","Ojibway (Windsor)","MidWest",11170.5,394329.394687346,870733.04,2.17
1993,"January","Exports","Philipsburg","East",28370.1,1001491.81864907,2528190.68,2.49
1993,"January","Exports","Reagan Field","MidWest",347.7,12274.1444458879,17138.27,1.11
1993,"January","Exports","Sprague","MidWest",21443.1,756962.055702094,1875662.54,2.44
1993,"January","Exports","St Clair","MidWest",113920,4021485.57743901,7525073.77,1.85
1993,"January","Imports","Cardston","MidWest",56.9,2008.62473100667,4146.59,2.03
1993,"January","Imports","Emerson","MidWest",39270.1,1386272.30314772,3715374.74,2.64
1993,"January","Imports","Huntingdon","West",2426.4,85654.2539071105,252827.68,2.85
1993,"January","Imports","Iroquois","East",36074.8,1273475.13965061,3250059.88,2.5
1993,"January","Imports","Kingsgate","West",59.8,2110.99752046044,5610.74,2.6
1993,"January","Imports","Ojibway (Windsor)","MidWest",38344.4,1353594.20273484,2655624.23,1.93
1993,"January","Imports","Rainy River","East",19268.6,680200.114092709,1641590.54,2.38
1993,"January","Imports","St Clair","MidWest",61783.9,2181031.09873538,2414075.47,1.09
1993,"February","Exports","Aden","MidWest",20375,719257.098317415,848259.77,1.19
1993,"February","Exports","Cardston","MidWest",32215.7,1137245.19765715,1524038.17,1.3
1993,"February","Exports","Cornwall","East",42173.5,1488765.11587188,3831102.89,2.53
1993,"February","Exports","Emerson","MidWest",928179,32765611.4973821,59470040.41,1.79
1993,"February","Exports","Highwater","East",25232.93,890746.700066083,2494409.46,2.76
1993,"February","Exports","Huntingdon","West",604308.6,21332674.8527244,37510622.48,1.69
1993,"February","Exports","Iroquois","East",515065.6,18182311.1116132,50362105.7,2.72
1993,"February","Exports","Kingsgate","West",1167112.5,41200193.8728826,80682706.4,1.92
1993,"February","Exports","Monchy","MidWest",1109519,39167087.9248118,55136090.61,1.37
1993,"February","Exports","Niagara Falls","East",557690,19686993.431197,50809038.74,2.54
1993,"February","Exports","Ojibway (Windsor)","MidWest",13290.4,469163.90377805,842018.03,1.76
1993,"February","Exports","Philipsburg","East",28977.5,1022933.62289536,2580698.47,2.49
1993,"February","Exports","Reagan Field","MidWest",330.1,11652.8475167891,16527.15,1.13
1993,"February","Exports","Sprague","MidWest",18353.4,647892.673779575,1592537.11,2.42
1993,"February","Imports","Cardston","MidWest",2787.2,98390.8409536343,206256.94,2.06
1993,"February","Imports","Emerson","MidWest",13000,458912.504447921,1829493.27,3.93
1993,"February","Imports","Huntingdon","West",404.4,14275.7089845184,42230.77,2.86
1993,"February","Imports","Iroquois","East",13199,465937.395862162,946089.88,2
1993,"February","Imports","Ojibway (Windsor)","MidWest",40454.9,1428096.88278386,2833607.6,1.96
1993,"February","Imports","Sarnia","MidWest",4776.5,168615.04442273,295066.06,1.72
1993,"February","Imports","St Clair","MidWest",74249,2621061.11867336,2967584.8,1.11
1993,"February","Imports","Windsor (Ojibway)","East",5940.1,209691.243667007,440632.26,2.08
1993,"March","Exports","Aden","MidWest",21597,762394.87373552,916065.33,1.21
1993,"March","Exports","Cardston","MidWest",38240.3,1349919.37260306,1829405.11,1.32
1993,"March","Exports","Cornwall","East",45230.1,1596666.03595615,3798385.08,2.35
1993,"March","Exports","Emerson","MidWest",986142.6,34811782.331445,70738595.79,2
1993,"March","Exports","Highwater","East",27677.9,977056.492835317,2207623.36,2.23
1993,"March","Exports","Huntingdon","West",647257.3,22848805.2742461,39839738.04,1.68
1993,"March","Exports","Iroquois","East",594679.8,20992768.9509684,56787353.09,2.66
1993,"March","Exports","Kingsgate","West",1166707.4,41185893.4532248,81407956.38,1.93
1993,"March","Exports","Monchy","MidWest",1275242.8,45017297.4713215,71490663.59,1.55
